file_a,file_b,jaccard_similarity
0158.py,0405.py,0.013468013468
0236.py,0408.py,0.013468013468
0077.py,0463.py,0.0134638922889
0155.py,0164.py,0.0134615384615
0164.py,0322.py,0.0134615384615
0320.py,0465.py,0.0134615384615
0158.py,0199.py,0.0134529147982
0415.py,0423.py,0.0134529147982
0423.py,0456.py,0.0134529147982
0292.py,0405.py,0.0134357005758
0074.py,0314.py,0.0134228187919
0118.py,0415.py,0.0134228187919
0118.py,0456.py,0.0134228187919
0148.py,0487.py,0.0134228187919
0154.py,0208.py,0.0134228187919
0297.py,0418.py,0.0134228187919
0386.py,0415.py,0.0134228187919
0386.py,0456.py,0.0134228187919
0038.py,0485.py,0.0134048257373
0019.py,0149.py,0.0133928571429
0360.py,0465.py,0.0133928571429
0090.py,0418.py,0.0133779264214
0118.py,0495.py,0.0133779264214
0221.py,0496.py,0.0133779264214
0217.py,0304.py,0.0133460438513
0170.py,0485.py,0.0133333333333
0059.py,0160.py,0.0132978723404
0405.py,0460.py,0.0132978723404
0252.py,0389.py,0.0132802124834
0010.py,0474.py,0.0132743362832
0304.py,0382.py,0.0132625994695
0010.py,0463.py,0.0132547864507
0050.py,0212.py,0.0132450331126
0314.py,0405.py,0.0132450331126
0052.py,0164.py,0.0132158590308
0164.py,0320.py,0.0132158590308
0010.py,0072.py,0.0132075471698
0053.py,0439.py,0.013201320132
0425.py,0430.py,0.0131964809384
0019.py,0483.py,0.0131926121372
0151.py,0354.py,0.0131926121372
0404.py,0464.py,0.0131926121372
0011.py,0298.py,0.0131578947368
0155.py,0343.py,0.0131578947368
0192.py,0492.py,0.0131578947368
0322.py,0343.py,0.0131578947368
0381.py,0413.py,0.0131578947368
0289.py,0476.py,0.0131332082552
0194.py,0406.py,0.0131233595801
0361.py,0421.py,0.0131147540984
0179.py,0360.py,0.0131004366812
0175.py,0221.py,0.013093289689
0252.py,0481.py,0.0130861504907
0301.py,0494.py,0.0130841121495
0106.py,0213.py,0.0130718954248
0250.py,0264.py,0.0130718954248
0185.py,0266.py,0.0130548302872
0032.py,0069.py,0.0130353817505
0011.py,0221.py,0.0130293159609
0304.py,0345.py,0.0130208333333
0340.py,0405.py,0.0130111524164
0001.py,0314.py,0.012987012987
0101.py,0338.py,0.012987012987
0276.py,0295.py,0.012987012987
0071.py,0386.py,0.0129589632829
0342.py,0403.py,0.0129589632829
0191.py,0346.py,0.0129533678756
0060.py,0276.py,0.0129449838188
0166.py,0417.py,0.0129390018484
0050.py,0480.py,0.0129310344828
0220.py,0487.py,0.0129310344828
0132.py,0448.py,0.0129198966408
0304.py,0346.py,0.0129198966408
0050.py,0250.py,0.0129032258065
0060.py,0381.py,0.0129032258065
0092.py,0235.py,0.0129032258065
0170.py,0221.py,0.0129032258065
0374.py,0494.py,0.0128824476651
0360.py,0366.py,0.0128755364807
0212.py,0342.py,0.0128712871287
0069.py,0130.py,0.012853470437
0016.py,0302.py,0.0128205128205
0051.py,0297.py,0.0128205128205
0181.py,0314.py,0.0128205128205
0288.py,0435.py,0.0128205128205
0374.py,0480.py,0.0128205128205
0380.py,0405.py,0.0128205128205
0382.py,0389.py,0.0127795527157
0056.py,0497.py,0.0127591706539
0165.py,0364.py,0.0127591706539
0076.py,0360.py,0.0127551020408
0015.py,0468.py,0.0127388535032
0019.py,0164.py,0.0127388535032
0314.py,0424.py,0.0127118644068
0175.py,0291.py,0.0127041742287
0072.py,0101.py,0.0126984126984
0243.py,0257.py,0.0126984126984
0092.py,0264.py,0.0126849894292
0001.py,0074.py,0.0126582278481
0105.py,0250.py,0.0126582278481
0182.py,0216.py,0.0126582278481
0248.py,0264.py,0.0126582278481
0484.py,0495.py,0.0126582278481
0250.py,0329.py,0.0126353790614
0006.py,0248.py,0.0126262626263
0350.py,0405.py,0.0126002290951
0212.py,0289.py,0.0125786163522
0221.py,0431.py,0.0125698324022
0301.py,0490.py,0.0125523012552
0291.py,0363.py,0.0125313283208
0072.py,0292.py,0.0125223613596
0010.py,0445.py,0.0125
0090.py,0457.py,0.0125
0035.py,0265.py,0.0124777183601
0148.py,0220.py,0.01246105919
0001.py,0405.py,0.0124481327801
0154.py,0365.py,0.0124481327801
0301.py,0385.py,0.0124481327801
0158.py,0389.py,0.0124223602484
0049.py,0169.py,0.0124137931034
0340.py,0342.py,0.0124137931034
0017.py,0177.py,0.0123839009288
0164.py,0228.py,0.0123839009288
0221.py,0447.py,0.0123839009288
0283.py,0360.py,0.0123839009288
0304.py,0336.py,0.0123839009288
0007.py,0333.py,0.0123456790123
0016.py,0083.py,0.0123456790123
0030.py,0490.py,0.0123456790123
0051.py,0164.py,0.0123456790123
0073.py,0088.py,0.0123456790123
0297.py,0404.py,0.0123456790123
0207.py,0299.py,0.0123076923077
0366.py,0482.py,0.0123076923077
0291.py,0483.py,0.0122950819672
0026.py,0282.py,0.012285012285
0102.py,0296.py,0.0122807017544
0192.py,0384.py,0.0122807017544
0001.py,0014.py,0.0122699386503
0083.py,0204.py,0.0122591943958
0025.py,0329.py,0.0122448979592
0026.py,0430.py,0.0122448979592
0033.py,0144.py,0.0122448979592
0158.py,0271.py,0.0122448979592
0093.py,0361.py,0.0122377622378
0204.py,0488.py,0.0122377622378
0360.py,0398.py,0.0122324159021
0037.py,0482.py,0.0121951219512
0083.py,0208.py,0.0121951219512
0236.py,0346.py,0.0121951219512
0360.py,0418.py,0.0121951219512
0378.py,0400.py,0.0121765601218
0239.py,0303.py,0.0121739130435
0007.py,0429.py,0.0121580547112
0180.py,0250.py,0.0121580547112
0011.py,0291.py,0.0121457489879
0097.py,0268.py,0.0121396054628
0082.py,0413.py,0.0121212121212
0030.py,0455.py,0.0120967741935
0191.py,0380.py,0.0120967741935
0073.py,0291.py,0.012084592145
0146.py,0429.py,0.012084592145
0248.py,0481.py,0.0120643431635
0050.py,0130.py,0.0120481927711
0273.py,0353.py,0.0120481927711
0304.py,0380.py,0.0120481927711
0415.py,0484.py,0.0120481927711
0456.py,0484.py,0.0120481927711
0248.py,0389.py,0.0120274914089
0265.py,0496.py,0.0120192307692
0292.py,0497.py,0.0120160213618
0335.py,0360.py,0.012012012012
0090.py,0155.py,0.012
0090.py,0322.py,0.012
0455.py,0490.py,0.012
0069.py,0440.py,0.0119940029985
0193.py,0465.py,0.0119940029985
0118.py,0154.py,0.0119760479042
0221.py,0366.py,0.0119760479042
0381.py,0452.py,0.0119760479042
0109.py,0183.py,0.0119521912351
0289.py,0350.py,0.0119521912351
0092.py,0331.py,0.0119435396308
0219.py,0304.py,0.0119250425894
0016.py,0338.py,0.0119047619048
0044.py,0346.py,0.0119047619048
0060.py,0082.py,0.0119047619048
0101.py,0213.py,0.0119047619048
0118.py,0457.py,0.0119047619048
0366.py,0398.py,0.0119047619048
0424.py,0481.py,0.0118870728083
0166.py,0308.py,0.0118845500849
0342.py,0476.py,0.0118644067797
0038.py,0483.py,0.0118483412322
0308.py,0417.py,0.0118443316413
0037.py,0295.py,0.0118343195266
0097.py,0485.py,0.0118343195266
0154.py,0297.py,0.0118343195266
0232.py,0338.py,0.0118343195266
0295.py,0403.py,0.0118343195266
0044.py,0116.py,0.0118203309693
0289.py,0313.py,0.0118168389956
0023.py,0158.py,0.0117994100295
0385.py,0461.py,0.0117994100295
0069.py,0487.py,0.0117647058824
0072.py,0314.py,0.0117647058824
0123.py,0130.py,0.0117647058824
0154.py,0164.py,0.0117647058824
0181.py,0190.py,0.0117647058824
0168.py,0330.py,0.0117574257426
0423.py,0463.py,0.0117416829746
0228.py,0482.py,0.0117302052786
0019.py,0318.py,0.01171875
0271.py,0472.py,0.01171875
0072.py,0291.py,0.0117096018735
0022.py,0250.py,0.0116959064327
0166.py,0484.py,0.0116959064327
0283.py,0496.py,0.0116959064327
0090.py,0447.py,0.0116861435726
0354.py,0427.py,0.0116618075802
0257.py,0493.py,0.0116279069767
0335.py,0366.py,0.0116279069767
0417.py,0484.py,0.0116279069767
0109.py,0302.py,0.0116054158607
0118.py,0431.py,0.0116054158607
0361.py,0413.py,0.011583011583
0060.py,0413.py,0.0115606936416
0116.py,0361.py,0.0115473441109
0304.py,0424.py,0.0115384615385
0069.py,0264.py,0.0114942528736
0121.py,0191.py,0.0114942528736
0264.py,0309.py,0.0114942528736
0429.py,0450.py,0.0114942528736
0010.py,0207.py,0.0114722753346
0077.py,0361.py,0.0114566284779
0228.py,0400.py,0.0114503816794
0127.py,0283.py,0.0114285714286
0019.py,0051.py,0.0114068441065
0235.py,0495.py,0.011396011396
0002.py,0121.py,0.0113821138211
0304.py,0426.py,0.0113821138211
0007.py,0223.py,0.0113636363636
0289.py,0374.py,0.0113636363636
0301.py,0313.py,0.0113438045375
0342.py,0480.py,0.0113378684807
0202.py,0430.py,0.011320754717
0398.py,0418.py,0.011320754717
0036.py,0331.py,0.0113065326633
0049.py,0337.py,0.0113052415211
0116.py,0228.py,0.0112994350282
0050.py,0254.py,0.0112781954887
0044.py,0158.py,0.0112359550562
0130.py,0372.py,0.0112359550562
0017.py,0083.py,0.0112244897959
0062.py,0361.py,0.0112179487179
0152.py,0342.py,0.011214953271
0186.py,0458.py,0.0112068965517
0017.py,0488.py,0.0112016293279
0185.py,0400.py,0.0111940298507
0228.py,0398.py,0.0111940298507
0074.py,0346.py,0.0111856823266
0158.py,0340.py,0.0111856823266
0143.py,0360.py,0.0111731843575
0310.py,0408.py,0.0111731843575
0058.py,0118.py,0.0111524163569
0432.py,0472.py,0.0111524163569
0252.py,0340.py,0.0111420612813
0092.py,0166.py,0.0111287758347
0016.py,0101.py,0.0111111111111
0046.py,0059.py,0.0111111111111
0082.py,0452.py,0.0111111111111
0158.py,0227.py,0.0111111111111
0181.py,0421.py,0.0111111111111
0185.py,0283.py,0.0111111111111
0221.py,0291.py,0.0111111111111
0231.py,0254.py,0.0111111111111
0006.py,0346.py,0.0110864745011
0092.py,0418.py,0.0110864745011
0280.py,0481.py,0.0110837438424
0216.py,0263.py,0.01108033241
0050.py,0374.py,0.0110759493671
0095.py,0258.py,0.0110701107011
0153.py,0353.py,0.0110701107011
0063.py,0440.py,0.0110565110565
0010.py,0146.py,0.0110497237569
0011.py,0038.py,0.0110497237569
0101.py,0232.py,0.0110497237569
0147.py,0429.py,0.0110497237569
0291.py,0400.py,0.0110497237569
0088.py,0148.py,0.0110294117647
0236.py,0380.py,0.0110294117647
0250.py,0450.py,0.0110294117647
0303.py,0477.py,0.0110294117647
0046.py,0385.py,0.0110192837466
0006.py,0116.py,0.011013215859
0092.py,0228.py,0.011013215859
0072.py,0304.py,0.010989010989
0148.py,0366.py,0.010989010989
0380.py,0382.py,0.010989010989
0236.py,0426.py,0.0109717868339
0023.py,0424.py,0.0109589041096
0152.py,0238.py,0.0109489051095
0228.py,0335.py,0.0109489051095
0140.py,0300.py,0.0109289617486
0228.py,0343.py,0.0109289617486
0248.py,0346.py,0.0109170305677
0227.py,0314.py,0.0109090909091
0304.py,0384.py,0.0109090909091
0398.py,0464.py,0.0108991825613
0049.py,0361.py,0.0108932461874
0014.py,0381.py,0.0108695652174
0074.py,0413.py,0.0108695652174
0154.py,0229.py,0.0108695652174
0154.py,0484.py,0.0108695652174
0221.py,0457.py,0.0108695652174
0254.py,0489.py,0.0108695652174
0480.py,0494.py,0.0108695652174
0116.py,0248.py,0.0108459869848
0032.py,0495.py,0.0108225108225
0050.py,0350.py,0.0108205590622
0101.py,0445.py,0.0108108108108
0118.py,0365.py,0.0108108108108
0380.py,0381.py,0.0108108108108
0413.py,0452.py,0.0108108108108
0457.py,0484.py,0.0108108108108
0219.py,0336.py,0.0108024691358
0283.py,0483.py,0.0107991360691
0044.py,0472.py,0.0107913669065
0105.py,0264.py,0.0107913669065
0017.py,0204.py,0.0107843137255
0116.py,0154.py,0.010781671159
0291.py,0298.py,0.010781671159
0378.py,0496.py,0.0107784431138
0001.py,0072.py,0.010752688172
0010.py,0071.py,0.010752688172
0016.py,0460.py,0.010752688172
0101.py,0463.py,0.010752688172
0154.py,0400.py,0.010752688172
0219.py,0342.py,0.0107398568019
0221.py,0378.py,0.0107238605898
0019.py,0148.py,0.0107142857143
0235.py,0398.py,0.0107142857143
0405.py,0413.py,0.0107142857143
0468.py,0487.py,0.0106951871658
0072.py,0497.py,0.0106870229008
0366.py,0379.py,0.0106870229008
0183.py,0266.py,0.0106761565836
0227.py,0472.py,0.0106761565836
0097.py,0457.py,0.0106666666667
0140.py,0385.py,0.0106666666667
0382.py,0424.py,0.0106666666667
0051.py,0155.py,0.0106382978723
0051.py,0322.py,0.0106382978723
0060.py,0452.py,0.0106382978723
0069.py,0118.py,0.0106382978723
0132.py,0395.py,0.0106382978723
0160.py,0457.py,0.0106382978723
0185.py,0295.py,0.0106382978723
0202.py,0472.py,0.0106382978723
0051.py,0483.py,0.0106157112527
0143.py,0398.py,0.0106100795756
0143.py,0366.py,0.0106007067138
0236.py,0424.py,0.0106007067138
0051.py,0465.py,0.010593220339
0010.py,0429.py,0.010582010582
0077.py,0423.py,0.010582010582
0158.py,0256.py,0.010582010582
0017.py,0036.py,0.0105740181269
0077.py,0207.py,0.0105740181269
0340.py,0424.py,0.0105708245243
0303.py,0435.py,0.0105633802817
0069.py,0152.py,0.0105485232068
0235.py,0431.py,0.0105448154657
0068.py,0415.py,0.0105263157895
0068.py,0456.py,0.0105263157895
0072.py,0115.py,0.0105263157895
0154.py,0398.py,0.0105263157895
0191.py,0236.py,0.0105263157895
0374.py,0403.py,0.0105263157895
0066.py,0148.py,0.0105105105105
0329.py,0422.py,0.0105078809107
0415.py,0463.py,0.0105042016807
0456.py,0463.py,0.0105042016807
0010.py,0468.py,0.010498687664
0118.py,0289.py,0.010498687664
0304.py,0419.py,0.010498687664
0356.py,0429.py,0.010498687664
0058.py,0484.py,0.0104895104895
0154.py,0361.py,0.0104895104895
0164.py,0297.py,0.0104895104895
0119.py,0394.py,0.0104821802935
0060.py,0158.py,0.0104712041885
0124.py,0210.py,0.0104712041885
0154.py,0366.py,0.0104712041885
0183.py,0302.py,0.0104712041885
0117.py,0304.py,0.0104529616725
0139.py,0369.py,0.0104529616725
0304.py,0353.py,0.0104529616725
0369.py,0464.py,0.0104529616725
0300.py,0461.py,0.010447761194
0026.py,0274.py,0.0104166666667
0185.py,0208.py,0.0104166666667
0210.py,0229.py,0.0104166666667
0239.py,0342.py,0.0104166666667
0343.py,0447.py,0.0104166666667
0459.py,0493.py,0.0104166666667
0264.py,0431.py,0.0103986135182
0266.py,0302.py,0.0103986135182
0073.py,0496.py,0.010395010395
0051.py,0090.py,0.0103896103896
0303.py,0405.py,0.0103896103896
0073.py,0458.py,0.0103857566766
0043.py,0304.py,0.0103806228374
0228.py,0464.py,0.0103806228374
0136.py,0497.py,0.0103734439834
0019.py,0235.py,0.0103626943005
0111.py,0193.py,0.0103626943005
0185.py,0418.py,0.0103626943005
0418.py,0483.py,0.0103626943005
0201.py,0273.py,0.0103550295858
0302.py,0342.py,0.0103550295858
0299.py,0463.py,0.0103519668737
0019.py,0143.py,0.0103448275862
0314.py,0460.py,0.0103448275862
0072.py,0236.py,0.0103359173127
0072.py,0474.py,0.0103359173127
0090.py,0335.py,0.0103359173127
0115.py,0394.py,0.0103359173127
0336.py,0405.py,0.0103359173127
0418.py,0465.py,0.0103359173127
0238.py,0329.py,0.0103305785124
0249.py,0469.py,0.0103092783505
0297.py,0493.py,0.0103092783505
0350.py,0426.py,0.0103092783505
0069.py,0194.py,0.0102880658436
0148.py,0291.py,0.0102827763496
0050.py,0313.py,0.0102739726027
0361.py,0380.py,0.0102739726027
0016.py,0232.py,0.0102564102564
0157.py,0446.py,0.0102564102564
0235.py,0266.py,0.0102564102564
0149.py,0360.py,0.0102389078498
0116.py,0304.py,0.0102301790281
0115.py,0181.py,0.0102040816327
0145.py,0366.py,0.0102040816327
0157.py,0333.py,0.0102040816327
0159.py,0500.py,0.0102040816327
0239.py,0248.py,0.0102040816327
0308.py,0484.py,0.0102040816327
0415.py,0445.py,0.0102040816327
0445.py,0456.py,0.0102040816327
0068.py,0209.py,0.0101925254813
0447.py,0465.py,0.0101892285298
0036.py,0083.py,0.0101781170483
0100.py,0425.py,0.0101744186047
0099.py,0431.py,0.0101694915254
0109.py,0338.py,0.0101694915254
0185.py,0464.py,0.0101694915254
0072.py,0116.py,0.010162601626
0016.py,0204.py,0.0101596516691
0014.py,0082.py,0.010152284264
0026.py,0042.py,0.010152284264
0115.py,0382.py,0.010152284264
0299.py,0310.py,0.010152284264
0143.py,0418.py,0.0101351351351
0314.py,0426.py,0.0101351351351
0168.py,0221.py,0.0101237345332
0019.py,0154.py,0.010101010101
0074.py,0402.py,0.010101010101
0082.py,0380.py,0.010101010101
0191.py,0381.py,0.010101010101
0006.py,0158.py,0.010067114094
0011.py,0485.py,0.010067114094
0208.py,0279.py,0.010067114094
0271.py,0353.py,0.010067114094
0330.py,0363.py,0.0100628930818
0105.py,0118.py,0.010060362173
0109.py,0361.py,0.0100502512563
0304.py,0381.py,0.0100502512563
0062.py,0382.py,0.0100430416069
0073.py,0286.py,0.0100334448161
0143.py,0228.py,0.0100334448161
0167.py,0221.py,0.0100334448161
0353.py,0384.py,0.0100334448161
0001.py,0345.py,0.01
0008.py,0062.py,0.01
0154.py,0343.py,0.01
0179.py,0465.py,0.01
0235.py,0369.py,0.01
0256.py,0472.py,0.01
0043.py,0384.py,0.00996677740864
0090.py,0483.py,0.00996015936255
0093.py,0158.py,0.00996015936255
0221.py,0482.py,0.00996015936255
0072.py,0213.py,0.00995024875622
0235.py,0415.py,0.00995024875622
0235.py,0456.py,0.00995024875622
0001.py,0219.py,0.00994035785288
0282.py,0481.py,0.00993788819876
0092.py,0495.py,0.00993377483444
0160.py,0320.py,0.00993377483444
0001.py,0346.py,0.00990099009901
0014.py,0413.py,0.00990099009901
0088.py,0348.py,0.00990099009901
0185.py,0436.py,0.00990099009901
0431.py,0495.py,0.00990099009901
0116.py,0382.py,0.0098814229249
0252.py,0304.py,0.0098814229249
0193.py,0458.py,0.00987925356751
0427.py,0430.py,0.00986193293886
0476.py,0480.py,0.00985915492958
0232.py,0487.py,0.00985221674877
0329.py,0440.py,0.0098452883263
0191.py,0361.py,0.00983606557377
0046.py,0283.py,0.00980392156863
0076.py,0283.py,0.00980392156863
0164.py,0335.py,0.00980392156863
0292.py,0460.py,0.00980392156863
0304.py,0361.py,0.00980392156863
0389.py,0424.py,0.00980392156863
0035.py,0500.py,0.0097911227154
0060.py,0497.py,0.00978473581213
0063.py,0372.py,0.00978473581213
0342.py,0424.py,0.00978473581213
0123.py,0238.py,0.00977198697068
0148.py,0457.py,0.00977198697068
0252.py,0394.py,0.00977198697068
0092.py,0175.py,0.00976290097629
0014.py,0060.py,0.00975609756098
0032.py,0250.py,0.00975609756098
0077.py,0425.py,0.00975609756098
0106.py,0381.py,0.00975609756098
0221.py,0360.py,0.00975609756098
0330.py,0485.py,0.00974817221771
0158.py,0427.py,0.00974658869396
0017.py,0208.py,0.00974025974026
0149.py,0283.py,0.00974025974026
0006.py,0472.py,0.00970873786408
0022.py,0118.py,0.00970873786408
0060.py,0380.py,0.00970873786408
0074.py,0380.py,0.00970873786408
0166.py,0495.py,0.00970873786408
0169.py,0500.py,0.00970873786408
0257.py,0459.py,0.00970873786408
0374.py,0476.py,0.00970873786408
0405.py,0497.py,0.00970873786408
0098.py,0416.py,0.00969696969697
0023.py,0342.py,0.00969305331179
0193.py,0485.py,0.00969305331179
0099.py,0314.py,0.00968523002421
0170.py,0175.py,0.00968523002421
0038.py,0378.py,0.00967741935484
0337.py,0450.py,0.00967741935484
0324.py,0336.py,0.00967351874244
0417.py,0495.py,0.00967117988395
0394.py,0426.py,0.00966850828729
0335.py,0408.py,0.00966183574879
0415.py,0457.py,0.00966183574879
0456.py,0457.py,0.00966183574879
0030.py,0480.py,0.0096463022508
0274.py,0306.py,0.0096463022508
0348.py,0379.py,0.0096463022508
0353.py,0432.py,0.0096463022508
0023.py,0239.py,0.00963081861958
0034.py,0369.py,0.00961538461538
0058.py,0248.py,0.00961538461538
0164.py,0208.py,0.00961538461538
0213.py,0382.py,0.00961538461538
0183.py,0488.py,0.00959232613909
0302.py,0490.py,0.00959232613909
0380.py,0395.py,0.00959232613909
0026.py,0044.py,0.00958466453674
0043.py,0353.py,0.00958466453674
0350.py,0474.py,0.00958083832335
0239.py,0340.py,0.00957592339261
0382.py,0426.py,0.00957592339261
0180.py,0338.py,0.00956937799043
0193.py,0431.py,0.00956937799043
0264.py,0415.py,0.00956937799043
0264.py,0456.py,0.00956937799043
0299.py,0314.py,0.00956937799043
0042.py,0354.py,0.00956022944551
0164.py,0483.py,0.00956022944551
0130.py,0495.py,0.00955414012739
0166.py,0431.py,0.00954979536153
0171.py,0361.py,0.00954400848356
0278.py,0361.py,0.00954400848356
0004.py,0063.py,0.00954198473282
